sample_id,frame_idx,pose_idx,time_sec,original_fps,target_fps,kp_0_x,kp_0_y,kp_0_z,kp_0_visibility,kp_1_x,kp_1_y,kp_1_z,kp_1_visibility,kp_2_x,kp_2_y,kp_2_z,kp_2_visibility,kp_3_x,kp_3_y,kp_3_z,kp_3_visibility,kp_4_x,kp_4_y,kp_4_z,kp_4_visibility,kp_5_x,kp_5_y,kp_5_z,kp_5_visibility,kp_6_x,kp_6_y,kp_6_z,kp_6_visibility,kp_7_x,kp_7_y,kp_7_z,kp_7_visibility,kp_8_x,kp_8_y,kp_8_z,kp_8_visibility,kp_9_x,kp_9_y,kp_9_z,kp_9_visibility,kp_10_x,kp_10_y,kp_10_z,kp_10_visibility,kp_11_x,kp_11_y,kp_11_z,kp_11_visibility,kp_12_x,kp_12_y,kp_12_z,kp_12_visibility,kp_13_x,kp_13_y,kp_13_z,kp_13_visibility,kp_14_x,kp_14_y,kp_14_z,kp_14_visibility,kp_15_x,kp_15_y,kp_15_z,kp_15_visibility,kp_16_x,kp_16_y,kp_16_z,kp_16_visibility,kp_17_x,kp_17_y,kp_17_z,kp_17_visibility,kp_18_x,kp_18_y,kp_18_z,kp_18_visibility,kp_19_x,kp_19_y,kp_19_z,kp_19_visibility,kp_20_x,kp_20_y,kp_20_z,kp_20_visibility,kp_21_x,kp_21_y,kp_21_z,kp_21_visibility,kp_22_x,kp_22_y,kp_22_z,kp_22_visibility,kp_23_x,kp_23_y,kp_23_z,kp_23_visibility,kp_24_x,kp_24_y,kp_24_z,kp_24_visibility,kp_25_x,kp_25_y,kp_25_z,kp_25_visibility,kp_26_x,kp_26_y,kp_26_z,kp_26_visibility,kp_27_x,kp_27_y,kp_27_z,kp_27_visibility,kp_28_x,kp_28_y,kp_28_z,kp_28_visibility,kp_29_x,kp_29_y,kp_29_z,kp_29_visibility,kp_30_x,kp_30_y,kp_30_z,kp_30_visibility,kp_31_x,kp_31_y,kp_31_z,kp_31_visibility,kp_32_x,kp_32_y,kp_32_z,kp_32_visibility
sujin_pick_up_normal_10,0,0,0.0,29.995913363302,10,0.4702361226081848,0.3566242456436157,-0.058533500880002975,0.9996762275695801,0.4747238755226135,0.34479212760925293,-0.045634131878614426,0.9994344115257263,0.47664424777030945,0.34522560238838196,-0.04566190764307976,0.9993903636932373,0.47904667258262634,0.345678448677063,-0.04569882154464722,0.9994476437568665,0.46672433614730835,0.3443368673324585,-0.0445869155228138,0.9991483688354492,0.4635002315044403,0.34455108642578125,-0.044576626271009445,0.9989506006240845,0.4611298739910126,0.3446027934551239,-0.04455778747797012,0.9990975856781006,0.4831293225288391,0.3541777431964874,0.02937142737209797,0.9993401169776917,0.4578709006309509,0.35272032022476196,0.034526415169239044,0.9984524250030518,0.4748891294002533,0.3716495633125305,-0.029822077602148056,0.9994685053825378,0.46551162004470825,0.3708881139755249,-0.028579039499163628,0.9993576407432556,0.49949777126312256,0.42150402069091797,0.051539983600378036,0.9998200535774231,0.4403854012489319,0.4215571880340576,0.0676562637090683,0.9991362690925598,0.5044112205505371,0.5035183429718018,-0.029363641515374184,0.9776324033737183,0.433571994304657,0.500145435333252,-0.008668339811265469,0.9246454238891602,0.4760638177394867,0.43810200691223145,-0.11925479769706726,0.9790406227111816,0.46313750743865967,0.43931466341018677,-0.11411471664905548,0.9356526732444763,0.471832811832428,0.41298097372055054,-0.14429950714111328,0.9480430483818054,0.4691212773323059,0.4181153178215027,-0.14115090668201447,0.8570417165756226,0.47329264879226685,0.4069283604621887,-0.13459964096546173,0.9430472254753113,0.46718743443489075,0.4101599454879761,-0.13291195034980774,0.8408026099205017,0.4739777743816376,0.41639965772628784,-0.11768969893455505,0.9200910329818726,0.46622663736343384,0.41900601983070374,-0.11397328972816467,0.8001811504364014,0.48208263516426086,0.5926715135574341,-0.006360984407365322,0.9996752738952637,0.4454159438610077,0.5886843204498291,0.0064367325976490974,0.9993516802787781,0.4790331721305847,0.7342321276664734,-0.01750989817082882,0.9796308279037476,0.4433755576610565,0.7293610572814941,-0.004073066636919975,0.9649325013160706,0.4799094796180725,0.8576869964599609,0.10113324224948883,0.9688708782196045,0.4431648552417755,0.8538451194763184,0.11160356551408768,0.9633542895317078,0.4791896939277649,0.8699544668197632,0.10859526693820953,0.6144395470619202,0.44607895612716675,0.8663648962974548,0.11881100386381149,0.7005847096443176,0.4769428074359894,0.8997465968132019,0.015158356167376041,0.9473270773887634,0.43722477555274963,0.8940101861953735,0.029613256454467773,0.9484007954597473
sujin_pick_up_normal_10,3,1,0.10001362397820164,29.995913363302,10,0.4703601002693176,0.3553856313228607,-0.054926030337810516,0.9996760487556458,0.4747852087020874,0.3447355628013611,-0.04250187426805496,0.9994323253631592,0.4767886996269226,0.3452145755290985,-0.04253172501921654,0.9993864297866821,0.47905027866363525,0.34567856788635254,-0.04257668927311897,0.9994410872459412,0.46694228053092957,0.34391337633132935,-0.04172919690608978,0.9991656541824341,0.4639333188533783,0.3439220190048218,-0.041718944907188416,0.9989763498306274,0.4615183174610138,0.3438820540904999,-0.041697364300489426,0.9991247653961182,0.48305895924568176,0.35389941930770874,0.030939605087041855,0.9993407726287842,0.4580180048942566,0.3510400056838989,0.035427164286375046,0.9985036253929138,0.4749283790588379,0.36987894773483276,-0.026542814448475838,0.9994692802429199,0.46550238132476807,0.368050217628479,-0.025543199852108955,0.999369740486145,0.4995169937610626,0.42058441042900085,0.055326320230960846,0.999817430973053,0.4403288960456848,0.4208536148071289,0.07080447673797607,0.9991668462753296,0.5062975883483887,0.5038163661956787,-0.01832697167992592,0.9769542813301086,0.43252885341644287,0.5008792281150818,0.0033059073612093925,0.9249119162559509,0.47633036971092224,0.43967485427856445,-0.10644806176424026,0.977674663066864,0.4629206359386444,0.4397698640823364,-0.10131584107875824,0.9378387928009033,0.4719480872154236,0.41643697023391724,-0.13160079717636108,0.9450399279594421,0.46873968839645386,0.4206559658050537,-0.12738029658794403,0.8618199229240417,0.4732101261615753,0.41077515482902527,-0.12110451608896255,0.9396821856498718,0.4669364392757416,0.41299739480018616,-0.12167123705148697,0.8461031913757324,0.4738779366016388,0.417521595954895,-0.10441935807466507,0.9156032800674438,0.46599844098091125,0.41954854130744934,-0.10164336860179901,0.8059360384941101,0.48245567083358765,0.5898525714874268,-0.008190957829356194,0.9996436834335327,0.4458028972148895,0.5868577361106873,0.008285040967166424,0.9993225932121277,0.4791204333305359,0.7316206693649292,-0.024010850116610527,0.9791758060455322,0.44387492537498474,0.72862708568573,-0.003512011608108878,0.9627208709716797,0.48004865646362305,0.8573089241981506,0.07046307623386383,0.9674235582351685,0.44387730956077576,0.854334831237793,0.0940031036734581,0.9614588022232056,0.4795517921447754,0.8699538707733154,0.07524318993091583,0.6062062978744507,0.446768581867218,0.8672789931297302,0.0988616794347763,0.6991463899612427,0.4758653938770294,0.899580180644989,-0.018142838031053543,0.9454360604286194,0.4380432069301605,0.8945091962814331,0.01219244860112667,0.9460619688034058
sujin_pick_up_normal_10,6,2,0.20002724795640328,29.995913363302,10,0.4703735113143921,0.353897362947464,-0.06995096802711487,0.9996959567070007,0.4747980237007141,0.3441760540008545,-0.05620919540524483,0.9994685053825378,0.4768684506416321,0.34484606981277466,-0.05623408406972885,0.999424934387207,0.47901153564453125,0.3454979658126831,-0.05627674236893654,0.9994746446609497,0.46698233485221863,0.3433533012866974,-0.055992491543293,0.9992236495018005,0.4640709459781647,0.3434595465660095,-0.05598318949341774,0.9990493655204773,0.4616125226020813,0.34352025389671326,-0.05594811215996742,0.9991881251335144,0.48304682970046997,0.3535856306552887,0.022616960108280182,0.9993832111358643,0.45800405740737915,0.3507382869720459,0.024071237072348595,0.9986141920089722,0.4748319685459137,0.3673520088195801,-0.03991593420505524,0.9995085597038269,0.46511685848236084,0.3659608066082001,-0.039692871272563934,0.9994191527366638,0.4999710023403168,0.4204164743423462,0.055203914642333984,0.9998260140419006,0.43980732560157776,0.42092427611351013,0.06981122493743896,0.9992073178291321,0.5110434293746948,0.5073028206825256,-0.01618717983365059,0.97761470079422,0.4271021783351898,0.5055276155471802,0.003875451860949397,0.9255040287971497,0.48126348853111267,0.45921337604522705,-0.11638787388801575,0.9778435230255127,0.4583757519721985,0.46247589588165283,-0.11860848218202591,0.9397190809249878,0.47602736949920654,0.4403916299343109,-0.14526823163032532,0.9451969861984253,0.46647128462791443,0.44404780864715576,-0.14817996323108673,0.8662928938865662,0.47442686557769775,0.4315509796142578,-0.136703222990036,0.9399025440216064,0.46615397930145264,0.4356391131877899,-0.14477039873600006,0.851209819316864,0.4752217233181,0.43663546442985535,-0.11516892164945602,0.915429413318634,0.464881032705307,0.4405066967010498,-0.12008699029684067,0.8114380240440369,0.48249033093452454,0.589086651802063,-0.008104671724140644,0.9996333122253418,0.44572150707244873,0.5865600109100342,0.0081960903480649,0.9993166327476501,0.47994574904441833,0.7314101457595825,-0.02392634004354477,0.9801933169364929,0.44383129477500916,0.7287307977676392,-0.007279840763658285,0.9641454815864563,0.48053649067878723,0.8565912246704102,0.07337861508131027,0.9688186049461365,0.4432433545589447,0.8549255132675171,0.09979631751775742,0.9631525278091431,0.4804380536079407,0.8699360489845276,0.07833173125982285,0.616757333278656,0.44587603211402893,0.8695269823074341,0.10581421852111816,0.7084510326385498,0.47412821650505066,0.8991947174072266,-0.004918611608445644,0.9473276138305664,0.43759945034980774,0.8950648307800293,0.01515902578830719,0.9479492902755737
sujin_pick_up_normal_10,9,3,0.30004087193460494,29.995913363302,10,0.4701896905899048,0.35276010632514954,-0.14781454205513,0.9997233748435974,0.4747421443462372,0.3436596095561981,-0.13386720418930054,0.9995162487030029,0.47689417004585266,0.344364196062088,-0.1338932365179062,0.9994763135910034,0.4790438413619995,0.3450455367565155,-0.13391265273094177,0.9995205998420715,0.4668847322463989,0.3427888751029968,-0.13490897417068481,0.9992954134941101,0.46406957507133484,0.3428516685962677,-0.13489724695682526,0.9991375803947449,0.46154993772506714,0.34298771619796753,-0.13487379252910614,0.9992631673812866,0.4830051064491272,0.35298028588294983,-0.04741301387548447,0.9994373917579651,0.45806166529655457,0.3501284420490265,-0.051923420280218124,0.9987446665763855,0.4747086465358734,0.36663031578063965,-0.11499609053134918,0.9995556473731995,0.46475082635879517,0.36524227261543274,-0.11641117930412292,0.9994754195213318,0.50001460313797,0.42328977584838867,0.0016250035259872675,0.9998403191566467,0.4390577971935272,0.42143958806991577,0.01168857142329216,0.9992769360542297,0.5105863213539124,0.5178749561309814,-0.049398474395275116,0.9783846139907837,0.42259055376052856,0.5093405842781067,-0.024243930354714394,0.9284203052520752,0.4926857054233551,0.4987959563732147,-0.213188037276268,0.9779148697853088,0.4473528265953064,0.5094168186187744,-0.17057688534259796,0.94217449426651,0.48821496963500977,0.49565640091896057,-0.2519708275794983,0.9462451934814453,0.4546593725681305,0.5137574076652527,-0.20357947051525116,0.8730064630508423,0.4873473346233368,0.48483678698539734,-0.25473669171333313,0.9414563775062561,0.45679396390914917,0.5025213360786438,-0.2109300047159195,0.8591791391372681,0.4875384569168091,0.4841214120388031,-0.21780343353748322,0.9168760776519775,0.4555496275424957,0.4999474287033081,-0.17592386901378632,0.820559561252594,0.48241671919822693,0.588414192199707,-0.00801804754883051,0.9996026754379272,0.4461040198802948,0.5865073204040527,0.008111359551548958,0.9992957711219788,0.4799759089946747,0.7309262156486511,-0.02229243516921997,0.9811460971832275,0.4438294768333435,0.7299134135246277,0.0031293078791350126,0.9649531245231628,0.4811437726020813,0.8563005924224854,0.08159630745649338,0.9704205989837646,0.4449916481971741,0.8547552227973938,0.11225204169750214,0.9642131924629211,0.4812270998954773,0.8696178793907166,0.08592452108860016,0.6296336650848389,0.4475274682044983,0.8687782287597656,0.11706843227148056,0.7197259664535522,0.47495850920677185,0.898626983165741,-0.01959753967821598,0.9498037099838257,0.43847471475601196,0.8946906328201294,0.0171311404556036,0.9495809078216553
sujin_pick_up_normal_10,12,4,0.40005449591280656,29.995913363302,10,0.4700476825237274,0.3514665365219116,-0.14477042853832245,0.9997493028640747,0.47469139099121094,0.34272411465644836,-0.13112886250019073,0.9995597004890442,0.4768966734409332,0.34343430399894714,-0.1311587691307068,0.999523401260376,0.47902044653892517,0.3442137837409973,-0.13116997480392456,0.9995630383491516,0.46684232354164124,0.34195324778556824,-0.13196150958538055,0.9993605017662048,0.46405279636383057,0.34217455983161926,-0.13195902109146118,0.9992178082466125,0.4615096151828766,0.3423609733581543,-0.13194768130779266,0.9993312954902649,0.48289015889167786,0.352140337228775,-0.05074107646942139,0.9994836449623108,0.4581160247325897,0.3490279018878937,-0.05526881664991379,0.9988603591918945,0.474569171667099,0.36545759439468384,-0.11449447274208069,0.9995968341827393,0.4644429385662079,0.36417850852012634,-0.11582491546869278,0.9995253682136536,0.49995672702789307,0.4226095974445343,-0.005629772786051035,0.9998537302017212,0.4390561282634735,0.42145851254463196,0.00441654771566391,0.9993391036987305,0.5083073973655701,0.5084823966026306,0.0042343465611338615,0.978457510471344,0.4225507080554962,0.5070707201957703,0.009448197670280933,0.9323711395263672,0.5109237432479858,0.5613012909889221,-0.09319072216749191,0.9778364300727844,0.434797078371048,0.552227258682251,-0.0809837132692337,0.9449836611747742,0.5157407522201538,0.5828340649604797,-0.12100102007389069,0.9474949240684509,0.4358316659927368,0.5775874257087708,-0.10635245591402054,0.8801283240318298,0.514562726020813,0.5830947160720825,-0.14522653818130493,0.9434155821800232,0.4419906735420227,0.5719820261001587,-0.1262899488210678,0.8678939342498779,0.5116768479347229,0.5763173699378967,-0.10518716275691986,0.9201850891113281,0.4428589642047882,0.563884973526001,-0.09018620103597641,0.8318554162979126,0.4822574853897095,0.5884141325950623,-0.009051789529621601,0.9996017217636108,0.446220338344574,0.5862553715705872,0.009117718786001205,0.9993074536323547,0.480190634727478,0.7294113636016846,-0.028852233663201332,0.9813323020935059,0.44389358162879944,0.7300137877464294,-0.0021204189397394657,0.9649914503097534,0.4809713065624237,0.8562878370285034,0.04491782933473587,0.9713495373725891,0.4449518918991089,0.8544650077819824,0.07915166765451431,0.9644779562950134,0.48025643825531006,0.8718944787979126,0.04558229818940163,0.6380732655525208,0.44770535826683044,0.8689236640930176,0.08119136840105057,0.7269026637077332,0.4748426377773285,0.8977710008621216,-0.05652846023440361,0.9512635469436646,0.43838468194007874,0.8936449289321899,-0.014599421061575413,0.950271725654602
sujin_pick_up_normal_10,15,5,0.5000681198910082,29.995913363302,10,0.46997860074043274,0.350810170173645,-0.20878084003925323,0.9997736811637878,0.4746880531311035,0.34203052520751953,-0.19646777212619781,0.9996011853218079,0.47693735361099243,0.34273356199264526,-0.19647789001464844,0.9995686411857605,0.47903236746788025,0.3434694707393646,-0.19648902118206024,0.9996044039726257,0.46683698892593384,0.3413187563419342,-0.19665929675102234,0.9994214177131653,0.46406620740890503,0.341564804315567,-0.19666454195976257,0.9992926716804504,0.4615602195262909,0.3417906165122986,-0.19665493071079254,0.9993947148323059,0.48289692401885986,0.3515321612358093,-0.1188996285200119,0.9995309710502625,0.4582158625125885,0.34846553206443787,-0.12023235112428665,0.9989660382270813,0.4745621085166931,0.3650965392589569,-0.17936761677265167,0.9996359348297119,0.4643808603286743,0.3637676239013672,-0.17985878884792328,0.9995714426040649,0.5001612901687622,0.42256295680999756,-0.06786815822124481,0.9998669624328613,0.4388846457004547,0.4229733645915985,-0.054726067930459976,0.9993963837623596,0.5090404152870178,0.5116737484931946,-0.03078332729637623,0.9800931811332703,0.42290735244750977,0.510671854019165,-0.021599408239126205,0.9363475441932678,0.5171733498573303,0.5949482917785645,-0.10200246423482895,0.9792132377624512,0.4243066906929016,0.5905100703239441,-0.08331068605184555,0.9462752938270569,0.5231282114982605,0.6206885576248169,-0.1237383633852005,0.9506803750991821,0.4225684702396393,0.6156631112098694,-0.10293053090572357,0.8835844397544861,0.52073734998703,0.6231473088264465,-0.14880500733852386,0.9471816420555115,0.4286257028579712,0.6160796284675598,-0.1257142573595047,0.8730300068855286,0.5174520611763,0.6153028011322021,-0.11323678493499756,0.9257694482803345,0.431061327457428,0.6072052717208862,-0.09325893968343735,0.8394113779067993,0.4822526276111603,0.5875451564788818,-0.008839622139930725,0.9996063113212585,0.4455168545246124,0.5862348675727844,0.008848774246871471,0.9993274807929993,0.48021796345710754,0.7290415167808533,-0.02458161860704422,0.9813840985298157,0.4441124200820923,0.7303454875946045,-0.002026303904131055,0.9653469920158386,0.48081544041633606,0.8562019467353821,0.06042851507663727,0.9719645380973816,0.4450126588344574,0.85499507188797,0.08446574211120605,0.9646212458610535,0.48014622926712036,0.8709389567375183,0.0633067935705185,0.6392857432365417,0.44781559705734253,0.8693035840988159,0.08731970936059952,0.7279136776924133,0.4744752049446106,0.897848904132843,-0.037604041397571564,0.9522745609283447,0.4381009340286255,0.8944987058639526,-0.007922160439193249,0.950808048248291
sujin_pick_up_normal_10,18,6,0.6000817438692099,29.995913363302,10,0.4700149595737457,0.35081571340560913,-0.23107145726680756,0.9997943639755249,0.4748133718967438,0.3420083224773407,-0.21931611001491547,0.999633252620697,0.47729215025901794,0.34272560477256775,-0.21934162080287933,0.9996045827865601,0.479356586933136,0.3434576988220215,-0.2193392813205719,0.9996368885040283,0.4669508934020996,0.3412559926509857,-0.21953395009040833,0.9994693994522095,0.46433985233306885,0.3414374887943268,-0.21954365074634552,0.9993529319763184,0.46182534098625183,0.3416445553302765,-0.21954962611198425,0.999443531036377,0.48319923877716064,0.3515050709247589,-0.14280816912651062,0.9995648264884949,0.4585932493209839,0.3483083248138428,-0.14319707453250885,0.999038577079773,0.4746108651161194,0.36512652039527893,-0.20198556780815125,0.9996693134307861,0.4643745720386505,0.3637887239456177,-0.20228327810764313,0.9996097683906555,0.5007011890411377,0.42273589968681335,-0.09071125090122223,0.9998776912689209,0.438768208026886,0.42508557438850403,-0.07780895382165909,0.9994404911994934,0.5093826055526733,0.5144917964935303,-0.05436257645487785,0.9813653826713562,0.4243881404399872,0.5183821320533752,-0.036420632153749466,0.9388073682785034,0.5157566666603088,0.6027394533157349,-0.10703092068433762,0.9794424772262573,0.41928619146347046,0.6035523414611816,-0.09110327064990997,0.9448866248130798,0.5200072526931763,0.6289969682693481,-0.13503405451774597,0.9512271881103516,0.41565456986427307,0.630222499370575,-0.10978338867425919,0.8830257058143616,0.5173279643058777,0.6308205127716064,-0.15871411561965942,0.948441207408905,0.41958075761795044,0.6322541832923889,-0.13216328620910645,0.874534010887146,0.5144303441047668,0.622490644454956,-0.12505438923835754,0.9285387396812439,0.42258843779563904,0.6232249736785889,-0.10090814530849457,0.8435119390487671,0.48209241032600403,0.5890984535217285,-0.008474200032651424,0.9995810985565186,0.4443937838077545,0.5881487727165222,0.008442041464149952,0.9992979168891907,0.48022809624671936,0.7288928031921387,-0.020458627492189407,0.981189489364624,0.4439851641654968,0.7300640940666199,5.3203209972707555e-05,0.9651122689247131,0.48094525933265686,0.8557085990905762,0.07182986289262772,0.9718505144119263,0.44458433985710144,0.8546679615974426,0.09065914899110794,0.9633833765983582,0.48091039061546326,0.8687167167663574,0.07473582774400711,0.6329842805862427,0.44667762517929077,0.8680675029754639,0.09375106543302536,0.724124550819397,0.47497469186782837,0.898411214351654,-0.027804890647530556,0.9520441293716431,0.43836510181427,0.8942124247550964,-0.003847637213766575,0.9497648477554321
sujin_pick_up_normal_10,21,7,0.7000953678474114,29.995913363302,10,0.47008374333381653,0.3508222699165344,-0.22988079488277435,0.9998130798339844,0.4749784469604492,0.34200096130371094,-0.21881715953350067,0.9996626377105713,0.47758880257606506,0.34271425008773804,-0.21883663535118103,0.9996371865272522,0.4796145260334015,0.3434371054172516,-0.21883966028690338,0.9996665716171265,0.4670885503292084,0.34124496579170227,-0.21862970292568207,0.9995144605636597,0.4645329713821411,0.3414257764816284,-0.2186395674943924,0.999409019947052,0.4619317054748535,0.3416373133659363,-0.2186548411846161,0.9994902014732361,0.4834333658218384,0.3515045642852783,-0.14452742040157318,0.9995942115783691,0.4590069353580475,0.3483372926712036,-0.14344482123851776,0.9991108179092407,0.4747072160243988,0.3651435077190399,-0.20143915712833405,0.9996989965438843,0.4644196927547455,0.36380237340927124,-0.2012808918952942,0.9996446371078491,0.5015345811843872,0.42421430349349976,-0.09208357334136963,0.9998857975006104,0.4389587938785553,0.4265526533126831,-0.07841279357671738,0.9994806051254272,0.5092570185661316,0.5169754028320312,-0.05743729695677757,0.9823399782180786,0.4263190031051636,0.5219711661338806,-0.039532799273729324,0.9410917162895203,0.5134316086769104,0.6015580892562866,-0.11077557504177094,0.9796332120895386,0.42011624574661255,0.6075555086135864,-0.09235545247793198,0.9445024132728577,0.5166272521018982,0.6278659701347351,-0.13641461730003357,0.9517876505851746,0.4172254204750061,0.6324814558029175,-0.109940305352211,0.8839113712310791,0.514441192150116,0.6297035217285156,-0.1588774025440216,0.9496496915817261,0.42135143280029297,0.6340523362159729,-0.1333368569612503,0.8770506381988525,0.5119079947471619,0.6214994788169861,-0.1259182244539261,0.9309477210044861,0.4238642454147339,0.625891387462616,-0.10241870582103729,0.8481144905090332,0.48230254650115967,0.5896396636962891,-0.0077833617106080055,0.9995424151420593,0.444518506526947,0.5881590247154236,0.007727062329649925,0.9992783665657043,0.4804419279098511,0.7288762331008911,-0.024693239480257034,0.9810711741447449,0.4439634084701538,0.72744220495224,-0.015112489461898804,0.9656952023506165,0.4806641638278961,0.8569667935371399,0.055452633649110794,0.9720069766044617,0.44318968057632446,0.855179488658905,0.06722921878099442,0.9630470275878906,0.4803776443004608,0.8697491884231567,0.0571560338139534,0.6344253420829773,0.4453062415122986,0.8694442510604858,0.0698346197605133,0.7219230532646179,0.47519809007644653,0.8985124230384827,-0.04269140958786011,0.9521316885948181,0.43830958008766174,0.8942080140113831,-0.024742476642131805,0.9491006731987
sujin_pick_up_normal_10,24,8,0.8001089918256131,29.995913363302,10,0.47066137194633484,0.35076144337654114,-0.24179904162883759,0.9998248219490051,0.47542622685432434,0.3418468236923218,-0.23020826280117035,0.9996718764305115,0.4781380593776703,0.34252867102622986,-0.23022785782814026,0.999650239944458,0.4802035987377167,0.3432672321796417,-0.230222687125206,0.9996767044067383,0.4675152599811554,0.3411862552165985,-0.2308034747838974,0.9995351433753967,0.46492284536361694,0.34141677618026733,-0.23082728683948517,0.9994401335716248,0.46227705478668213,0.34163302183151245,-0.23085682094097137,0.9995133280754089,0.48391231894493103,0.3514268100261688,-0.15261320769786835,0.9995895624160767,0.45949915051460266,0.34834200143814087,-0.15468910336494446,0.9991262555122375,0.4753890931606293,0.3650732934474945,-0.21195195615291595,0.9997181296348572,0.46497151255607605,0.3637278378009796,-0.21278837323188782,0.9996674656867981,0.5026424527168274,0.4242509603500366,-0.09744694083929062,0.9998862743377686,0.4397229254245758,0.4265328049659729,-0.08730791509151459,0.9994987845420837,0.5088009238243103,0.5191710591316223,-0.05812884867191315,0.9817525148391724,0.4284893274307251,0.5210477113723755,-0.04768461734056473,0.9412299990653992,0.511211633682251,0.6014682054519653,-0.11279327422380447,0.9753431081771851,0.4221958518028259,0.6028838157653809,-0.10218223929405212,0.9393390417098999,0.5125400424003601,0.6267339587211609,-0.1318129152059555,0.945067286491394,0.4201890826225281,0.6265576481819153,-0.11981870234012604,0.8781545758247375,0.5088721513748169,0.6288543343544006,-0.1553560048341751,0.9437121748924255,0.4241744577884674,0.6289907097816467,-0.14451901614665985,0.8730778098106384,0.5067397952079773,0.6207455396652222,-0.12427200376987457,0.9252564311027527,0.4263966679573059,0.6206589937210083,-0.11273995041847229,0.8457952737808228,0.48387274146080017,0.5897219777107239,-0.00783614069223404,0.9994555711746216,0.4460960030555725,0.5881498456001282,0.007781538181006908,0.9991969466209412,0.48059552907943726,0.7271589040756226,-0.02255965583026409,0.9808949828147888,0.44497931003570557,0.7248260974884033,-0.01382665615528822,0.9653872847557068,0.48109525442123413,0.8533764481544495,0.0809110701084137,0.971918523311615,0.44358542561531067,0.8535556793212891,0.08568982779979706,0.9628454446792603,0.48163750767707825,0.8635081052780151,0.08476030826568604,0.6239634156227112,0.4453531503677368,0.8662282228469849,0.08993688225746155,0.7213029861450195,0.47494691610336304,0.8980455994606018,-0.01614801213145256,0.9516830444335938,0.4390600919723511,0.8934430480003357,-0.007633162662386894,0.949041485786438
sujin_pick_up_normal_10,27,9,0.9001226158038147,29.995913363302,10,0.4711289405822754,0.35078004002571106,-0.25088196992874146,0.999836802482605,0.475899338722229,0.3418384790420532,-0.23982734978199005,0.9996858239173889,0.4786510169506073,0.34251800179481506,-0.23984380066394806,0.999666690826416,0.48063233494758606,0.3432621955871582,-0.2398490309715271,0.999690055847168,0.4679625630378723,0.3411844074726105,-0.24019141495227814,0.9995611310005188,0.46541401743888855,0.3414536416530609,-0.24021954834461212,0.99947589635849,0.4627350866794586,0.3417057394981384,-0.24024973809719086,0.9995425343513489,0.48425668478012085,0.35142940282821655,-0.16288232803344727,0.9995962977409363,0.45989277958869934,0.3484137952327728,-0.16392821073532104,0.9991661310195923,0.47588232159614563,0.36513105034828186,-0.2210761457681656,0.9997372627258301,0.4653550684452057,0.3637705147266388,-0.22159889340400696,0.999690055847168,0.5031683444976807,0.4250864088535309,-0.10727573931217194,0.999882698059082,0.44003304839134216,0.4266718327999115,-0.09563107788562775,0.9995266199111938,0.5074986815452576,0.5198644399642944,-0.06702367216348648,0.9788446426391602,0.43062207102775574,0.5213122963905334,-0.055066272616386414,0.940289318561554,0.5091069936752319,0.5999729633331299,-0.12025921791791916,0.9610630869865417,0.4227178394794464,0.6033675670623779,-0.10903067886829376,0.9323208928108215,0.5099560022354126,0.6250662207603455,-0.13627538084983826,0.9253399968147278,0.4203685522079468,0.627634584903717,-0.12626510858535767,0.8699068427085876,0.5071643590927124,0.6276692748069763,-0.1599438339471817,0.9252116680145264,0.42372387647628784,0.6298943758010864,-0.15142470598220825,0.866646409034729,0.5055392980575562,0.6195294857025146,-0.13064661622047424,0.9066951274871826,0.4259052276611328,0.6211103200912476,-0.11999489367008209,0.8408850431442261,0.4843735992908478,0.59006667137146,-0.009055893868207932,0.9994075298309326,0.4463280737400055,0.5884861350059509,0.008976844139397144,0.9991574287414551,0.48071616888046265,0.726991593837738,-0.02723183110356331,0.9806976914405823,0.44500306248664856,0.7282286882400513,0.002009214134886861,0.964889645576477,0.48102882504463196,0.852893054485321,0.07878951728343964,0.9724962115287781,0.4437287747859955,0.8536843061447144,0.10406897962093353,0.9630946516990662,0.4810985028743744,0.8636537194252014,0.08276446908712387,0.6191578507423401,0.4459100067615509,0.8672871589660645,0.1084950789809227,0.7241964936256409,0.47417232394218445,0.8977875709533691,-0.017602669075131416,0.9525574445724487,0.4380902945995331,0.8940384387969971,0.013729625381529331,0.9498572945594788
