sample_id,frame_idx,pose_idx,time_sec,original_fps,target_fps,kp_0_x,kp_0_y,kp_0_z,kp_0_visibility,kp_1_x,kp_1_y,kp_1_z,kp_1_visibility,kp_2_x,kp_2_y,kp_2_z,kp_2_visibility,kp_3_x,kp_3_y,kp_3_z,kp_3_visibility,kp_4_x,kp_4_y,kp_4_z,kp_4_visibility,kp_5_x,kp_5_y,kp_5_z,kp_5_visibility,kp_6_x,kp_6_y,kp_6_z,kp_6_visibility,kp_7_x,kp_7_y,kp_7_z,kp_7_visibility,kp_8_x,kp_8_y,kp_8_z,kp_8_visibility,kp_9_x,kp_9_y,kp_9_z,kp_9_visibility,kp_10_x,kp_10_y,kp_10_z,kp_10_visibility,kp_11_x,kp_11_y,kp_11_z,kp_11_visibility,kp_12_x,kp_12_y,kp_12_z,kp_12_visibility,kp_13_x,kp_13_y,kp_13_z,kp_13_visibility,kp_14_x,kp_14_y,kp_14_z,kp_14_visibility,kp_15_x,kp_15_y,kp_15_z,kp_15_visibility,kp_16_x,kp_16_y,kp_16_z,kp_16_visibility,kp_17_x,kp_17_y,kp_17_z,kp_17_visibility,kp_18_x,kp_18_y,kp_18_z,kp_18_visibility,kp_19_x,kp_19_y,kp_19_z,kp_19_visibility,kp_20_x,kp_20_y,kp_20_z,kp_20_visibility,kp_21_x,kp_21_y,kp_21_z,kp_21_visibility,kp_22_x,kp_22_y,kp_22_z,kp_22_visibility,kp_23_x,kp_23_y,kp_23_z,kp_23_visibility,kp_24_x,kp_24_y,kp_24_z,kp_24_visibility,kp_25_x,kp_25_y,kp_25_z,kp_25_visibility,kp_26_x,kp_26_y,kp_26_z,kp_26_visibility,kp_27_x,kp_27_y,kp_27_z,kp_27_visibility,kp_28_x,kp_28_y,kp_28_z,kp_28_visibility,kp_29_x,kp_29_y,kp_29_z,kp_29_visibility,kp_30_x,kp_30_y,kp_30_z,kp_30_visibility,kp_31_x,kp_31_y,kp_31_z,kp_31_visibility,kp_32_x,kp_32_y,kp_32_z,kp_32_visibility
sujin_stand_normal_10,0,0,0.0,29.99608406213288,10,0.6791516542434692,0.2715064287185669,-0.07832832634449005,0.9990954399108887,0.6823263168334961,0.26067081093788147,-0.06492750346660614,0.9981786012649536,0.684753954410553,0.2610799968242645,-0.06495577096939087,0.9979523420333862,0.6865079402923584,0.26141852140426636,-0.06498152762651443,0.9981375932693481,0.675388514995575,0.2602711319923401,-0.06599555909633636,0.9976533055305481,0.6726378798484802,0.2603001594543457,-0.0659840852022171,0.9970963001251221,0.670087993144989,0.26040685176849365,-0.06598131358623505,0.9976605176925659,0.6887032985687256,0.2683136761188507,0.017466185614466667,0.9970749616622925,0.6654139757156372,0.2672763168811798,0.01294404361397028,0.9959418177604675,0.6830257177352905,0.2842850685119629,-0.046342287212610245,0.9986395239830017,0.6739442944526672,0.28342676162719727,-0.047737520188093185,0.9985507130622864,0.7058761715888977,0.3341638445854187,0.04879004880785942,0.9997292160987854,0.6472344994544983,0.333111971616745,0.05027489364147186,0.9990589022636414,0.7164891362190247,0.41730913519859314,-0.025196366012096405,0.9642981290817261,0.6421763896942139,0.4157281517982483,-0.01063499040901661,0.9660640954971313,0.6857873797416687,0.3608768880367279,-0.13939829170703888,0.9672785401344299,0.6743866205215454,0.3590371608734131,-0.10801662504673004,0.9681923389434814,0.6818417310714722,0.33998528122901917,-0.16780145466327667,0.9236336350440979,0.6839867830276489,0.3433248996734619,-0.13424021005630493,0.9207113981246948,0.6832953691482544,0.33250826597213745,-0.1600964367389679,0.9176425933837891,0.682336688041687,0.33444729447364807,-0.12799841165542603,0.9123902320861816,0.6825487017631531,0.3372951149940491,-0.13900630176067352,0.8885747790336609,0.6794536113739014,0.3377085030078888,-0.10751744359731674,0.8787298202514648,0.694871187210083,0.4990420937538147,-0.0028303847648203373,0.9989870190620422,0.6581128835678101,0.501156747341156,0.0029451188165694475,0.9978663325309753,0.6909037232398987,0.6501123905181885,-0.049883171916007996,0.9357025623321533,0.6574221253395081,0.6402365565299988,-0.02116589993238449,0.8900516629219055,0.6869357228279114,0.7801327705383301,0.06058225408196449,0.8868363499641418,0.6635567545890808,0.7648579478263855,0.10760576277971268,0.8378784656524658,0.6848103404045105,0.7859821915626526,0.06728848814964294,0.5199862122535706,0.6632658243179321,0.7756050825119019,0.11605843156576157,0.4973231852054596,0.6862090229988098,0.8231704831123352,-0.03282894939184189,0.8624548316001892,0.6677889227867126,0.8113933801651001,0.02185995504260063,0.81529301404953
sujin_stand_normal_10,3,1,0.1000130548302872,29.99608406213288,10,0.679132878780365,0.2715218663215637,-0.12089093774557114,0.9991624355316162,0.682379424571991,0.26133811473846436,-0.106346994638443,0.9983217120170593,0.6847423911094666,0.2617180049419403,-0.10638335347175598,0.9981106519699097,0.6865481734275818,0.26214441657066345,-0.10640096664428711,0.9982760548591614,0.6753894090652466,0.2608298361301422,-0.10855991393327713,0.9978436231613159,0.6725727915763855,0.26092374324798584,-0.10855483263731003,0.9973333477973938,0.6699139475822449,0.2610960602760315,-0.10856295377016068,0.9978494048118591,0.6891953349113464,0.2688243091106415,-0.015905484557151794,0.9973012804985046,0.6653158664703369,0.26763343811035156,-0.025852179154753685,0.9963003396987915,0.6830269694328308,0.28443989157676697,-0.08621978014707565,0.9987567067146301,0.6738225221633911,0.28358563780784607,-0.08911266922950745,0.9986792206764221,0.7068135142326355,0.3350461721420288,0.031709935516119,0.999737560749054,0.6472344994544983,0.3358055651187897,0.021602146327495575,0.9991195797920227,0.7174604535102844,0.41730621457099915,-0.041669562458992004,0.9640855193138123,0.6384637951850891,0.4181857109069824,-0.03834445774555206,0.9675267338752747,0.6897808313369751,0.3886318504810333,-0.21023902297019958,0.9665578007698059,0.673181414604187,0.38851991295814514,-0.16621533036231995,0.9687241911888123,0.6844818592071533,0.37772136926651,-0.24775643646717072,0.9229459166526794,0.6829484105110168,0.37836122512817383,-0.19625400006771088,0.9220331311225891,0.685046911239624,0.3669649362564087,-0.24467642605304718,0.9173281192779541,0.6822046637535095,0.3680591285228729,-0.19513660669326782,0.9139174222946167,0.6852580308914185,0.3686792254447937,-0.2131074070930481,0.8875476717948914,0.6793744564056396,0.37091317772865295,-0.16745291650295258,0.8803839683532715,0.6948767304420471,0.4990430474281311,-0.0018605295335873961,0.9989602565765381,0.6581264734268188,0.5017980337142944,0.0019498467445373535,0.9978747963905334,0.6912237405776978,0.6502755880355835,-0.04379810392856598,0.9365077614784241,0.6570764780044556,0.6403245329856873,-0.021122097969055176,0.8923565149307251,0.6876710653305054,0.7799784541130066,0.07013816386461258,0.888831377029419,0.6630861759185791,0.7648593187332153,0.11146240681409836,0.8384235501289368,0.6845930218696594,0.7858086228370667,0.07598873227834702,0.5272369384765625,0.6633039116859436,0.7757757902145386,0.11967733502388,0.49847543239593506,0.6860846281051636,0.8231786489486694,-0.030614491552114487,0.8636520504951477,0.665690004825592,0.8108335137367249,0.020015506073832512,0.8151490688323975
sujin_stand_normal_10,6,2,0.2000261096605744,29.99608406213288,10,0.6788495779037476,0.2715725898742676,-0.15297497808933258,0.9991664290428162,0.6823726892471313,0.261340856552124,-0.13813240826129913,0.9983473420143127,0.6846963167190552,0.2617481052875519,-0.13817858695983887,0.9981289505958557,0.6864754557609558,0.26232656836509705,-0.13819439709186554,0.9982553720474243,0.6751028299331665,0.2608274817466736,-0.14117397367954254,0.9979237914085388,0.6722476482391357,0.2609257102012634,-0.14118902385234833,0.9974647760391235,0.6696034073829651,0.2611019015312195,-0.14123962819576263,0.9979502558708191,0.6893640160560608,0.26956653594970703,-0.04811567813158035,0.9972381591796875,0.6652083992958069,0.2681560218334198,-0.06171271950006485,0.9965690970420837,0.682894766330719,0.2847634553909302,-0.11867257952690125,0.9988266229629517,0.6733469367027283,0.28388404846191406,-0.12258781492710114,0.9987796545028687,0.707602858543396,0.3391396105289459,0.006785170640796423,0.9997057914733887,0.647207498550415,0.33955955505371094,-0.025366488844156265,0.9991756677627563,0.7165398001670837,0.4172148108482361,-0.040158338844776154,0.9481581449508667,0.6339539885520935,0.42284634709358215,-0.07261122018098831,0.9697262644767761,0.6976515650749207,0.4296044111251831,-0.17449736595153809,0.9471613168716431,0.671318769454956,0.4281049966812134,-0.17890211939811707,0.9688260555267334,0.6922217011451721,0.4344343841075897,-0.20804691314697266,0.9022987484931946,0.6831632852554321,0.43392622470855713,-0.20768748223781586,0.9230705499649048,0.6905050277709961,0.42101436853408813,-0.21330814063549042,0.8978704214096069,0.6852453351020813,0.42325642704963684,-0.21124796569347382,0.9153578877449036,0.6910552382469177,0.41746464371681213,-0.17968852818012238,0.8664665222167969,0.6824716925621033,0.4206649959087372,-0.18101106584072113,0.8822783827781677,0.6952491402626038,0.5066233277320862,0.006595761049538851,0.9989004731178284,0.6582078337669373,0.5052044987678528,-0.006529401522129774,0.9978574514389038,0.6911177039146423,0.6537039279937744,-0.023448679596185684,0.9287275075912476,0.6569975018501282,0.6415124535560608,-0.012611758895218372,0.8872588276863098,0.6850225925445557,0.7798894643783569,0.1046837791800499,0.8813171982765198,0.6627246737480164,0.7664153575897217,0.12367507815361023,0.8302700519561768,0.6809976696968079,0.7916803359985352,0.1122007891535759,0.5283933877944946,0.6625270843505859,0.7783071398735046,0.13244052231311798,0.4898450970649719,0.6856399774551392,0.819762647151947,0.015361709520220757,0.8562620282173157,0.6667157411575317,0.8126367330551147,0.031473297625780106,0.8070873022079468
sujin_stand_normal_10,9,3,0.30003916449086165,29.99608406213288,10,0.6785851120948792,0.27086350321769714,-0.1697434037923813,0.9992247819900513,0.6823195219039917,0.26101112365722656,-0.15450769662857056,0.9984596371650696,0.6846240162849426,0.2614593803882599,-0.15455204248428345,0.998252272605896,0.6864506602287292,0.26202473044395447,-0.15457014739513397,0.9983530640602112,0.6747892498970032,0.2606755495071411,-0.15610697865486145,0.9980794191360474,0.6719512939453125,0.2608816623687744,-0.1561296135187149,0.9976658225059509,0.6693779826164246,0.2611044645309448,-0.1561824232339859,0.9981076717376709,0.6895824670791626,0.26943621039390564,-0.06481028348207474,0.9973908066749573,0.6652002930641174,0.26825734972953796,-0.07211197167634964,0.9968675971031189,0.6827806234359741,0.28471505641937256,-0.1356479525566101,0.9989238381385803,0.6730836033821106,0.28379175066947937,-0.13772521913051605,0.9988870620727539,0.7088876962661743,0.3391217887401581,-0.006737214047461748,0.9997121691703796,0.6476342082023621,0.34116047620773315,-0.03115156665444374,0.9992367625236511,0.7162405848503113,0.42031195759773254,-0.029716866090893745,0.9456568956375122,0.6348525881767273,0.4249609112739563,-0.054013270884752274,0.9711959958076477,0.6964708566665649,0.4608740508556366,-0.15176865458488464,0.9412510395050049,0.6699265241622925,0.4611928164958954,-0.15939313173294067,0.9680613875389099,0.6918091177940369,0.47824814915657043,-0.18504485487937927,0.8950621485710144,0.681339681148529,0.47724276781082153,-0.18611231446266174,0.9233601093292236,0.6899574995040894,0.4705727994441986,-0.20632387697696686,0.8914452195167542,0.6852134466171265,0.4702005982398987,-0.18591827154159546,0.9162777066230774,0.690762460231781,0.46365121006965637,-0.1602136641740799,0.860005795955658,0.6827342510223389,0.4641629159450531,-0.15732914209365845,0.8838624358177185,0.6951876282691956,0.5061751008033752,0.005195269361138344,0.9988847374916077,0.6582328081130981,0.5066865682601929,-0.005118832923471928,0.9978824853897095,0.6915620565414429,0.6536307334899902,-0.03699418529868126,0.9173033833503723,0.6566475033760071,0.6424519419670105,-0.022497225552797318,0.8766752481460571,0.6851876974105835,0.7784941792488098,0.08995480835437775,0.8645896911621094,0.6628817915916443,0.7692734599113464,0.09276147931814194,0.815423846244812,0.681049644947052,0.7914854288101196,0.09747803956270218,0.5179662108421326,0.6644377112388611,0.7839635014533997,0.0996151939034462,0.4760490953922272,0.685266375541687,0.813017725944519,-0.0010802100878208876,0.8394015431404114,0.6670305728912354,0.8128610253334045,0.0010730903595685959,0.7913988828659058
sujin_stand_normal_10,12,4,0.4000522193211488,29.99608406213288,10,0.6785241365432739,0.27093032002449036,-0.2178550660610199,0.9992897510528564,0.6823416352272034,0.2610073983669281,-0.2044295370578766,0.9985780715942383,0.684784471988678,0.261461466550827,-0.20445731282234192,0.9983857870101929,0.6865506768226624,0.2620214819908142,-0.20448371767997742,0.9984687566757202,0.6747720837593079,0.26066845655441284,-0.20705336332321167,0.9982385039329529,0.6719501614570618,0.26084625720977783,-0.20708520710468292,0.9978671073913574,0.6693602800369263,0.2610814869403839,-0.20712599158287048,0.9982656836509705,0.689713716506958,0.26945820450782776,-0.11640841513872147,0.9975345134735107,0.6653030514717102,0.2682642340660095,-0.12844839692115784,0.99714195728302,0.6827649474143982,0.28484490513801575,-0.18348409235477448,0.9990125894546509,0.6728343963623047,0.28394877910614014,-0.18693777918815613,0.9989829063415527,0.7088615298271179,0.33960825204849243,-0.042525168508291245,0.9997237324714661,0.6476337909698486,0.3415049612522125,-0.07829736918210983,0.9992942810058594,0.7139539122581482,0.42674118280410767,-0.024675244465470314,0.9433960318565369,0.639975368976593,0.4287128448486328,-0.06058425083756447,0.9725870490074158,0.6973506808280945,0.4833357632160187,-0.12411074340343475,0.9364925622940063,0.6679391860961914,0.487819641828537,-0.13288788497447968,0.9681333899497986,0.6915346384048462,0.5025221705436707,-0.15193480253219604,0.8884046673774719,0.6763519644737244,0.5066828727722168,-0.1577126532793045,0.925037682056427,0.6892977952957153,0.49529096484184265,-0.16994896531105042,0.8857765197753906,0.6828173995018005,0.496415376663208,-0.1735345721244812,0.9187091588973999,0.6898048520088196,0.4885064661502838,-0.13313069939613342,0.8545024394989014,0.6814798712730408,0.4901309609413147,-0.13820770382881165,0.8876456618309021,0.695189893245697,0.5032073259353638,0.004621822852641344,0.998855710029602,0.6588082909584045,0.5056716203689575,-0.004545588977634907,0.9978775978088379,0.6945546865463257,0.6486961245536804,-0.03753476217389107,0.9025102853775024,0.657213032245636,0.6406444907188416,-0.016321320086717606,0.8541911244392395,0.6911903619766235,0.7799111008644104,0.035069480538368225,0.8455348014831543,0.6628373265266418,0.7660952806472778,0.08061201125383377,0.7908923625946045,0.6878397464752197,0.7965697050094604,0.03689850866794586,0.5033192038536072,0.6644097566604614,0.781068742275238,0.08529093861579895,0.457488477230072,0.6874504685401917,0.8132405281066895,-0.055633824318647385,0.8201197385787964,0.6670644879341125,0.810653030872345,-0.006693006958812475,0.7691593170166016
sujin_stand_normal_10,15,5,0.5000652741514361,29.99608406213288,10,0.6786016225814819,0.2712194621562958,-0.316200852394104,0.9993441700935364,0.6826227903366089,0.26118820905685425,-0.3031080663204193,0.9986744523048401,0.6848579049110413,0.2617282271385193,-0.30311232805252075,0.9984899759292603,0.6868680119514465,0.2623855769634247,-0.30316075682640076,0.9985558986663818,0.6748587489128113,0.2607612609863281,-0.30559054017066956,0.9983764290809631,0.6719488501548767,0.2609642744064331,-0.3056657910346985,0.9980465769767761,0.669360339641571,0.26127126812934875,-0.3057299852371216,0.9984108805656433,0.6900981068611145,0.26977425813674927,-0.20847097039222717,0.9976308345794678,0.6652557253837585,0.2687959671020508,-0.2203599512577057,0.9973906874656677,0.6828501224517822,0.2852632701396942,-0.27884387969970703,0.9990836977958679,0.6728293895721436,0.28437694907188416,-0.2824110984802246,0.999064028263092,0.708968460559845,0.34049299359321594,-0.11537376791238785,0.9996779561042786,0.6475049257278442,0.34254133701324463,-0.15524496138095856,0.9993336796760559,0.7122592329978943,0.4304853081703186,-0.06847801804542542,0.9320687651634216,0.6451237797737122,0.4364449679851532,-0.1351165920495987,0.9727419018745422,0.6978815793991089,0.4938681721687317,-0.1265023648738861,0.9018682241439819,0.6676276922225952,0.4987073540687561,-0.2045326679944992,0.9637011885643005,0.6919733285903931,0.5124645233154297,-0.1613979935646057,0.8463018536567688,0.6750506162643433,0.5160767436027527,-0.23088745772838593,0.9191139340400696,0.6892998814582825,0.5064517855644226,-0.17595341801643372,0.8440974354743958,0.6816200613975525,0.5087558031082153,-0.24531607329845428,0.9133355617523193,0.6899473071098328,0.5004794001579285,-0.14406156539916992,0.8135865926742554,0.6805141568183899,0.5024463534355164,-0.21040788292884827,0.8818728923797607,0.6952415108680725,0.5021750926971436,0.002303779125213623,0.998776912689209,0.6589793562889099,0.5057706236839294,-0.002314384328201413,0.9978829622268677,0.6944908499717712,0.6478649973869324,-0.03582276403903961,0.8944371938705444,0.6569459438323975,0.6406028866767883,-0.01748972199857235,0.8468778133392334,0.6917474269866943,0.7757384777069092,0.0759982168674469,0.835216760635376,0.6631292700767517,0.7661202549934387,0.08573750406503677,0.7861946821212769,0.6871132254600525,0.7898027896881104,0.08180370181798935,0.49399301409721375,0.6648269891738892,0.7810078263282776,0.09153702855110168,0.4529727101325989,0.6874222159385681,0.8117502331733704,-0.015528131276369095,0.8070670366287231,0.6660633683204651,0.810693621635437,-0.0011557135730981827,0.7622520327568054
sujin_stand_normal_10,18,6,0.6000783289817233,29.99608406213288,10,0.678450345993042,0.2711108326911926,-0.2882855534553528,0.9993978142738342,0.6826328635215759,0.2611865699291229,-0.2746889293193817,0.9987717270851135,0.6848542094230652,0.2617388963699341,-0.2746979296207428,0.9985961318016052,0.6869397759437561,0.26241523027420044,-0.2747381925582886,0.9986469149589539,0.67486572265625,0.26070740818977356,-0.27707651257514954,0.9985105395317078,0.6719294190406799,0.2609013319015503,-0.2771371603012085,0.998216450214386,0.6693496108055115,0.2612321972846985,-0.2771896719932556,0.9985483884811401,0.6904610395431519,0.2698303461074829,-0.1819787472486496,0.9977330565452576,0.6652586460113525,0.2688071131706238,-0.1935582160949707,0.9976233243942261,0.6827912926673889,0.28524819016456604,-0.2520175874233246,0.9991514086723328,0.6726028323173523,0.28425633907318115,-0.25543394684791565,0.9991405010223389,0.7093469500541687,0.3412764370441437,-0.09358268231153488,0.9996468424797058,0.6474676728248596,0.3426576852798462,-0.133819118142128,0.9993798136711121,0.7118062376976013,0.43099066615104675,-0.05501318350434303,0.923552393913269,0.6448507905006409,0.4371947944164276,-0.11349073052406311,0.9736713767051697,0.6976654529571533,0.4937606155872345,-0.12186379730701447,0.8786163330078125,0.667439877986908,0.49880456924438477,-0.18403837084770203,0.9627993106842041,0.691857099533081,0.511454164981842,-0.14425437152385712,0.8160814046859741,0.6752225756645203,0.5149730443954468,-0.2101176679134369,0.9185171127319336,0.689156711101532,0.5055303573608398,-0.1622096449136734,0.8145033121109009,0.68135666847229,0.506363034248352,-0.22305156290531158,0.9132311940193176,0.6897565722465515,0.49912306666374207,-0.13151279091835022,0.7841605544090271,0.6801061034202576,0.49972003698349,-0.18926924467086792,0.88229900598526,0.6952036023139954,0.5010157823562622,0.0019266456365585327,0.9987288117408752,0.6590027213096619,0.505531370639801,-0.001960075693204999,0.9979210495948792,0.6943190097808838,0.647392988204956,-0.0354396253824234,0.8748546242713928,0.6569036841392517,0.6399151682853699,-0.021734099835157394,0.8273537755012512,0.6915265321731567,0.7758350968360901,0.06210806593298912,0.8140259981155396,0.6632920503616333,0.7660304307937622,0.08148683607578278,0.7677263021469116,0.686273992061615,0.7899645566940308,0.06607925891876221,0.4784698486328125,0.6648163199424744,0.7808018922805786,0.0871594026684761,0.4398246705532074,0.688042402267456,0.8122339248657227,-0.02903890609741211,0.7853673100471497,0.6648662686347961,0.8104114532470703,-0.009233104065060616,0.7443251609802246
sujin_stand_normal_10,21,7,0.7000913838120104,29.99608406213288,10,0.6784769892692566,0.271007239818573,-0.2937317192554474,0.99943608045578,0.6827508807182312,0.26090431213378906,-0.2791185677051544,0.9988347887992859,0.6849101185798645,0.26147013902664185,-0.2791304290294647,0.9986564517021179,0.6872076392173767,0.2621914744377136,-0.27917230129241943,0.9986839294433594,0.6750055551528931,0.26046130061149597,-0.28122493624687195,0.9986163377761841,0.6719871759414673,0.2607092261314392,-0.28129443526268005,0.9983574151992798,0.6694004535675049,0.2610825002193451,-0.2813602089881897,0.998664140701294,0.6907667517662048,0.26983770728111267,-0.1845002919435501,0.9977044463157654,0.6652728915214539,0.26883450150489807,-0.19443750381469727,0.9978216290473938,0.6828143000602722,0.28518977761268616,-0.25720664858818054,0.9991950392723083,0.6726027727127075,0.28421080112457275,-0.26014387607574463,0.9992038607597351,0.7093995213508606,0.3413439393043518,-0.09422481060028076,0.9995247721672058,0.6474660038948059,0.34270405769348145,-0.1408481001853943,0.9994166493415833,0.7116870284080505,0.43191030621528625,-0.05319618806242943,0.9038634300231934,0.6447478532791138,0.4371417164802551,-0.12844404578208923,0.9751414060592651,0.7002431154251099,0.49065065383911133,-0.1272144615650177,0.8391453623771667,0.6674855351448059,0.49846580624580383,-0.20000557601451874,0.962850034236908,0.6945410370826721,0.5094366073608398,-0.15093892812728882,0.7730515599250793,0.6753788590431213,0.5138270854949951,-0.22780214250087738,0.9192123413085938,0.6911989450454712,0.5030156970024109,-0.16268572211265564,0.7718843221664429,0.6814634799957275,0.505169153213501,-0.2401149570941925,0.9143406748771667,0.6911754012107849,0.496812105178833,-0.1345074474811554,0.7428896427154541,0.6801794767379761,0.49860110878944397,-0.2051112949848175,0.8840340375900269,0.6951345801353455,0.49926021695137024,0.003550803055986762,0.9986292719841003,0.6590285897254944,0.5044384002685547,-0.0035746071953326464,0.9979172945022583,0.6968793272972107,0.6415401101112366,-0.03749793767929077,0.8652006387710571,0.6568875908851624,0.6391563415527344,-0.023685013875365257,0.8200900554656982,0.692898154258728,0.7681287527084351,0.07519665360450745,0.798006534576416,0.6628878116607666,0.7657305598258972,0.0832677036523819,0.7592869400978088,0.6876943707466125,0.7824519872665405,0.0815395936369896,0.4689907729625702,0.6636885404586792,0.7796025276184082,0.08929415047168732,0.43141913414001465,0.6902548670768738,0.808542013168335,-0.011726879514753819,0.7680511474609375,0.6662887930870056,0.8098434805870056,-0.009876067750155926,0.733293354511261
sujin_stand_normal_10,24,8,0.8001044386422976,29.99608406213288,10,0.6784476637840271,0.2712133526802063,-0.31273943185806274,0.9994774460792542,0.6827986836433411,0.260936975479126,-0.3005066215991974,0.9989075064659119,0.6849778294563293,0.2615303099155426,-0.3005083203315735,0.998735249042511,0.687229335308075,0.26234298944473267,-0.3005463778972626,0.9987500309944153,0.6749399900436401,0.2604740560054779,-0.3022986650466919,0.9987218976020813,0.6719367504119873,0.26071250438690186,-0.30238014459609985,0.9984925985336304,0.669303297996521,0.26107946038246155,-0.3024502098560333,0.9987741708755493,0.6909365057945251,0.27032530307769775,-0.21023349463939667,0.9977678656578064,0.6652710437774658,0.2689257264137268,-0.21912914514541626,0.9980092644691467,0.6827945113182068,0.28536906838417053,-0.27704599499702454,0.9992491602897644,0.6724397540092468,0.28439274430274963,-0.2797204256057739,0.9992680549621582,0.7094700336456299,0.34156039357185364,-0.11948376148939133,0.9994966983795166,0.6474688649177551,0.34277263283729553,-0.15858931839466095,0.9994582533836365,0.7117024064064026,0.43410658836364746,-0.07721258699893951,0.8990566730499268,0.644336998462677,0.4371112287044525,-0.14073778688907623,0.976288378238678,0.7001641392707825,0.4948793053627014,-0.15074415504932404,0.8185345530509949,0.6670486927032471,0.4994945526123047,-0.20710812509059906,0.9626579284667969,0.6945387125015259,0.5124466419219971,-0.172378271818161,0.7463285326957703,0.6747639179229736,0.5153628587722778,-0.2329186648130417,0.9191843867301941,0.6910237073898315,0.5066693425178528,-0.190248042345047,0.7455939054489136,0.6810741424560547,0.5075658559799194,-0.24558056890964508,0.9147065877914429,0.6911525130271912,0.500219464302063,-0.15934206545352936,0.7172179818153381,0.6796293258666992,0.5011515021324158,-0.2119629830121994,0.8849960565567017,0.6951261758804321,0.4993760287761688,0.003051293548196554,0.9985717535018921,0.6589530110359192,0.5046089291572571,-0.003092207247391343,0.9979255795478821,0.6966450810432434,0.6417569518089294,-0.03627502918243408,0.8511846661567688,0.6568707823753357,0.6380424499511719,-0.023934412747621536,0.8034035563468933,0.6935485601425171,0.7694209218025208,0.05848592519760132,0.782270610332489,0.6624292135238647,0.7632710337638855,0.08183475583791733,0.7431765794754028,0.6902122497558594,0.7868695259094238,0.06209284067153931,0.4566108286380768,0.663625180721283,0.7795801162719727,0.08768251538276672,0.4200923442840576,0.6955747604370117,0.8139691352844238,-0.03438063710927963,0.7513424754142761,0.6657867431640625,0.8058972954750061,-0.011400949209928513,0.7186000347137451
sujin_stand_normal_10,27,9,0.9001174934725849,29.99608406213288,10,0.6783996820449829,0.2713434100151062,-0.30347248911857605,0.9995051622390747,0.6828070878982544,0.260969877243042,-0.28999632596969604,0.998948872089386,0.6849839687347412,0.26159459352493286,-0.29000911116600037,0.9987752437591553,0.6872265338897705,0.262440025806427,-0.2900563180446625,0.9987735152244568,0.6748884916305542,0.26049134135246277,-0.2919956147670746,0.9987976551055908,0.6719115972518921,0.2607359290122986,-0.29207056760787964,0.9985981583595276,0.6692790389060974,0.2610921561717987,-0.2921387553215027,0.9988603591918945,0.6909611821174622,0.27040964365005493,-0.19740960001945496,0.9977350831031799,0.6652638912200928,0.26899129152297974,-0.20704078674316406,0.9981637597084045,0.6827593445777893,0.2854846715927124,-0.2672663927078247,0.9992849230766296,0.6723566651344299,0.2845219373703003,-0.2701549828052521,0.9993172883987427,0.7095016241073608,0.34154948592185974,-0.10900861769914627,0.9994460940361023,0.6474746465682983,0.34292101860046387,-0.149121955037117,0.9994874596595764,0.7117105722427368,0.4341706931591034,-0.07029904425144196,0.8911851048469543,0.6442543864250183,0.43757134675979614,-0.1362898200750351,0.9771531820297241,0.7004689574241638,0.49382486939430237,-0.147371307015419,0.7936549186706543,0.667249321937561,0.4994644224643707,-0.2070167511701584,0.96198570728302,0.6950368881225586,0.5124313235282898,-0.17002560198307037,0.7167009115219116,0.6748180389404297,0.5155221223831177,-0.23471122980117798,0.9184597134590149,0.6911755204200745,0.5063450932502747,-0.18801379203796387,0.716222882270813,0.6810799837112427,0.5071300864219666,-0.24715185165405273,0.9142870903015137,0.6914927959442139,0.4999832808971405,-0.1562279909849167,0.6882398724555969,0.6796602010726929,0.5003311038017273,-0.21213102340698242,0.88479083776474,0.6951248645782471,0.49914810061454773,0.001919907983392477,0.9985159635543823,0.6590640544891357,0.5044474601745605,-0.0019406829960644245,0.9979373216629028,0.6967747211456299,0.6419733166694641,-0.04321049526333809,0.8409717082977295,0.6567776799201965,0.6377235054969788,-0.03466526046395302,0.7924689054489136,0.6951736211776733,0.7700439095497131,0.06023474037647247,0.7670229077339172,0.6620071530342102,0.7629432678222656,0.07716251164674759,0.7317726612091064,0.6921331882476807,0.7873114347457886,0.06420716643333435,0.4472721517086029,0.6625099778175354,0.7776519060134888,0.08361009508371353,0.4136689305305481,0.6932678818702698,0.8117351531982422,-0.031594108790159225,0.7334981560707092,0.6639638543128967,0.8033498525619507,-0.016170736402273178,0.7056259512901306
